source_document_id,edge_evidence_rows,unique_directed_edges,supplier_nodes,customer_nodes,first_publication,last_publication,relationship_mentions,explicit_name_mentions,source_provenance_complete
1206099655,,,,,,,5,0,True
1206099768,,,,,,,9,0,True
1206099787,,,,,,,10,0,True
1206099857,,,,,,,6,0,True
1206099912,,,,,,,7,0,True
1206099950,,,,,,,15,0,True
1206100135,,,,,,,10,0,True
1206100220,,,,,,,10,0,True
1206100266,,,,,,,10,0,True
1206100310,,,,,,,9,0,True
1206100348,,,,,,,10,0,True
1206100423,,,,,,,10,0,True
1206100455,,,,,,,2,2,True
1206100522,,,,,,,10,0,True
1206100595,,,,,,,10,0,True
1206100624,,,,,,,10,0,True
1206100659,,,,,,,10,0,True
1206100692,,,,,,,10,10,True
1206100768,,,,,,,10,0,True
1206100804,,,,,,,10,0,True
1206100965,,,,,,,10,0,True
1206101015,,,,,,,10,0,True
1206101025,,,,,,,10,5,True
1206101062,,,,,,,10,0,True
1206101104,,,,,,,10,0,True
1206101151,,,,,,,10,10,True
1206101185,,,,,,,3,3,True
1206101197,,,,,,,10,10,True
1206101237,,,,,,,8,0,True
1206101283,,,,,,,10,0,True
1206101391,,,,,,,10,10,True
1206101453,,,,,,,10,0,True
1206101489,,,,,,,6,6,True
1206101523,,,,,,,10,0,True
1206101574,,,,,,,6,0,True
1206101625,,,,,,,15,0,True
1206101655,,,,,,,10,0,True
1206101679,,,,,,,10,0,True
1206101698,,,,,,,10,0,True
1206101790,,,,,,,10,0,True
1206101899,,,,,,,10,0,True
1206101929,,,,,,,10,0,True
1206101941,,,,,,,10,10,True
1206102127,,,,,,,10,0,True
1206102154,,,,,,,10,0,True
1206102199,,,,,,,9,9,True
1206102233,,,,,,,10,10,True
1206102324,,,,,,,10,0,True
1206102332,,,,,,,9,9,True
1206102394,,,,,,,10,0,True
1206102465,,,,,,,6,0,True
1206102506,,,,,,,10,10,True
1206102750,,,,,,,10,0,True
1206102757,,,,,,,10,0,True
1206102818,,,,,,,7,0,True
1206102870,,,,,,,10,0,True
1206102890,,,,,,,6,0,True
1206102922,,,,,,,10,0,True
1206102972,,,,,,,6,6,True
1206103027,,,,,,,10,0,True
1206103074,,,,,,,10,5,True
1206103101,,,,,,,10,0,True
1206103112,,,,,,,10,0,True
1206103147,,,,,,,10,0,True
1206103273,,,,,,,10,10,True
1206103322,1.0,1.0,1.0,1.0,2019-04-26 16:00:00+00:00,2019-04-26 16:00:00+00:00,10,10,True
1206103410,,,,,,,10,0,True
1206103470,,,,,,,10,0,True
1206103504,,,,,,,10,0,True
1206103591,,,,,,,10,0,True
1206103629,,,,,,,10,0,True
1206103677,,,,,,,10,0,True
1206103727,,,,,,,10,0,True
1206103758,,,,,,,10,0,True
1206103841,1.0,1.0,1.0,1.0,2019-04-26 16:00:00+00:00,2019-04-26 16:00:00+00:00,10,10,True
1206103859,1.0,1.0,1.0,1.0,2019-04-26 16:00:00+00:00,2019-04-26 16:00:00+00:00,9,9,True
1206104003,,,,,,,10,10,True
1206104224,,,,,,,10,10,True
1206104229,,,,,,,10,0,True
1206104284,,,,,,,7,7,True
1206104296,,,,,,,10,0,True
1206104334,,,,,,,10,0,True
1206104392,,,,,,,10,10,True
1206104437,,,,,,,7,0,True
1206104460,,,,,,,10,10,True
1206104473,,,,,,,10,0,True
1206104516,,,,,,,10,0,True
1206104534,,,,,,,10,0,True
1206104575,,,,,,,10,0,True
1206104605,,,,,,,6,0,True
1206104631,,,,,,,10,0,True
1206104637,,,,,,,10,0,True
1206104689,,,,,,,10,0,True
1206104796,,,,,,,10,0,True
1206105057,,,,,,,10,0,True
1206105082,,,,,,,10,0,True
1206105131,,,,,,,10,0,True
1206105146,,,,,,,10,10,True
1206105218,,,,,,,10,10,True
1206105288,,,,,,,10,0,True
1206105343,,,,,,,10,5,True
1206105364,,,,,,,10,0,True
1206105425,,,,,,,9,0,True
1206105471,,,,,,,7,0,True
1206105496,,,,,,,10,5,True
1206105526,,,,,,,9,0,True
1206105569,,,,,,,10,0,True
1206105821,,,,,,,10,0,True
1206105882,,,,,,,10,0,True
1206105909,,,,,,,10,0,True
1206105999,,,,,,,3,0,True
1206106027,,,,,,,7,0,True
1206106105,,,,,,,10,0,True
1206106138,,,,,,,10,0,True
1206106213,,,,,,,10,0,True
1206106248,,,,,,,8,0,True
1206106290,,,,,,,8,0,True
1206106327,,,,,,,10,0,True
1206106366,,,,,,,10,0,True
1206106374,,,,,,,10,0,True
1206106414,,,,,,,10,0,True
1206106457,,,,,,,10,0,True
1206106461,,,,,,,8,0,True
1206106510,,,,,,,10,0,True
1206106521,,,,,,,10,0,True
1206106590,,,,,,,10,0,True
1206106714,,,,,,,8,0,True
1206106776,,,,,,,10,10,True
1206106813,,,,,,,10,0,True
1206106842,,,,,,,10,0,True
1206106865,,,,,,,9,0,True
1206106907,,,,,,,7,0,True
1206106984,,,,,,,10,0,True
1206107086,,,,,,,10,0,True
1206107154,,,,,,,10,0,True
1206107207,,,,,,,10,0,True
1206107209,,,,,,,10,0,True
1206107269,,,,,,,8,0,True
1206107348,,,,,,,10,0,True
1206107388,,,,,,,10,5,True
1206107647,,,,,,,10,0,True
1206107776,,,,,,,10,0,True
1206107829,,,,,,,5,0,True
1206107944,,,,,,,9,0,True
1206107996,,,,,,,10,0,True
1206108100,,,,,,,10,0,True
1206108134,,,,,,,9,9,True
1206108169,,,,,,,10,0,True
1206108208,,,,,,,10,0,True
1206108222,,,,,,,10,0,True
1206108282,,,,,,,6,6,True
1206108296,,,,,,,10,0,True
1206108369,,,,,,,10,0,True
1206108409,,,,,,,10,0,True
1206108481,,,,,,,10,0,True
1206108517,,,,,,,9,0,True
1206108544,,,,,,,10,0,True
1206108575,,,,,,,10,0,True
1206108579,,,,,,,6,0,True
1206108712,,,,,,,9,0,True
1206108801,,,,,,,10,0,True
1206108947,,,,,,,8,0,True
1206108988,,,,,,,10,0,True
1206109009,,,,,,,10,10,True
1206109052,,,,,,,10,0,True
1206109127,,,,,,,10,0,True
1206109163,,,,,,,10,0,True
1206109185,,,,,,,10,0,True
1206109323,1.0,1.0,1.0,1.0,2019-04-26 16:00:00+00:00,2019-04-26 16:00:00+00:00,10,10,True
1206109407,,,,,,,7,7,True
1206109515,,,,,,,9,9,True
1206109603,,,,,,,10,0,True
1206109853,,,,,,,10,0,True
1206109867,,,,,,,10,0,True
1206109921,,,,,,,10,0,True
1206110274,,,,,,,10,10,True
1206110377,,,,,,,29,29,True
1206110425,,,,,,,10,0,True
1206110924,,,,,,,5,0,True
1206111051,,,,,,,10,0,True
1206112422,,,,,,,10,0,True
1206113187,,,,,,,10,0,True
1206113232,,,,,,,10,0,True
1206113260,,,,,,,10,0,True
1206113298,,,,,,,10,0,True
1206113357,,,,,,,10,0,True
1206113574,,,,,,,6,0,True
1206113632,,,,,,,10,0,True
1206113736,,,,,,,7,0,True
1206113866,,,,,,,10,0,True
1206113924,,,,,,,9,0,True
1206113986,,,,,,,10,0,True
1206114065,,,,,,,10,10,True
1206114359,,,,,,,8,0,True
1206114449,,,,,,,7,7,True
1206114490,,,,,,,10,0,True
1206114501,,,,,,,10,0,True
1206114580,,,,,,,10,0,True
1206114690,,,,,,,10,0,True
1206114701,,,,,,,7,0,True
1206114838,1.0,1.0,1.0,1.0,2019-04-29 16:00:00+00:00,2019-04-29 16:00:00+00:00,10,10,True
1206114969,,,,,,,10,0,True
1206115031,1.0,1.0,1.0,1.0,2019-04-29 16:00:00+00:00,2019-04-29 16:00:00+00:00,10,10,True
1206115071,,,,,,,10,0,True
1206115124,,,,,,,8,0,True
1206115151,,,,,,,10,10,True
1206115379,,,,,,,7,0,True
1206115420,,,,,,,10,0,True
1206115446,,,,,,,10,10,True
1206115530,,,,,,,10,0,True
1206115742,,,,,,,6,0,True
1206115830,,,,,,,10,0,True
1206115881,,,,,,,10,0,True
1206115915,,,,,,,9,1,True
1206116120,,,,,,,8,0,True
1206116195,,,,,,,5,5,True
1206116249,,,,,,,9,0,True
1206116296,,,,,,,7,0,True
1206116366,,,,,,,6,0,True
1206116450,,,,,,,8,0,True
1206116479,,,,,,,7,0,True
1206116506,,,,,,,10,0,True
1206116617,,,,,,,10,0,True
1206116683,,,,,,,10,0,True
1206116721,,,,,,,10,0,True
1206116734,,,,,,,10,0,True
1206116839,,,,,,,10,0,True
1206116943,,,,,,,10,10,True
1206116998,,,,,,,10,0,True
1206117024,,,,,,,10,10,True
1206117067,,,,,,,10,0,True
1206117096,,,,,,,10,0,True
1206117192,,,,,,,10,0,True
1206117310,,,,,,,10,0,True
1206117323,,,,,,,3,2,True
1206117408,,,,,,,10,10,True
1206117445,,,,,,,2,0,True
1206117468,,,,,,,10,10,True
1206117491,,,,,,,10,0,True
1206117505,,,,,,,9,0,True
1206117648,,,,,,,10,0,True
1206117688,,,,,,,6,0,True
1206117730,,,,,,,10,0,True
1206117805,,,,,,,10,8,True
1206117887,,,,,,,10,0,True
1206117889,,,,,,,6,0,True
1206117991,,,,,,,9,9,True
1206118019,,,,,,,10,10,True
1206118115,,,,,,,10,0,True
1206118144,1.0,1.0,1.0,1.0,2019-04-27 16:00:00+00:00,2019-04-27 16:00:00+00:00,10,10,True
1206118177,,,,,,,9,0,True
1206118208,,,,,,,10,0,True
1206118246,,,,,,,10,10,True
1206118298,,,,,,,10,0,True
1206118366,,,,,,,10,0,True
1206118550,,,,,,,6,6,True
1206118624,,,,,,,10,0,True
1206118691,,,,,,,10,0,True
1206118736,,,,,,,7,0,True
1206118782,,,,,,,8,0,True
1206118850,,,,,,,6,0,True
1206118879,,,,,,,10,0,True
1206118904,,,,,,,10,0,True
1206118935,,,,,,,5,5,True
1206118998,,,,,,,10,0,True
1206119063,,,,,,,10,0,True
1206119255,,,,,,,10,0,True
1206119286,,,,,,,10,0,True
1206119339,,,,,,,10,0,True
1206119426,,,,,,,10,0,True
1206119485,,,,,,,6,0,True
1206119528,,,,,,,5,0,True
1206119585,,,,,,,10,0,True
1206119659,,,,,,,10,0,True
1206119701,,,,,,,10,0,True
1206119805,,,,,,,10,8,True
1206119852,,,,,,,11,10,True
1206119854,,,,,,,10,0,True
1206119915,,,,,,,10,0,True
1206119985,,,,,,,10,0,True
1206120041,,,,,,,10,0,True
1206120101,,,,,,,10,10,True
1206120198,,,,,,,10,0,True
1206120247,,,,,,,10,0,True
1206120441,,,,,,,10,0,True
1206120554,,,,,,,10,0,True
1206120559,,,,,,,8,0,True
1206120605,,,,,,,7,1,True
1206120640,,,,,,,10,0,True
1206120658,,,,,,,8,0,True
1206120698,,,,,,,10,0,True
1206120713,,,,,,,10,0,True
1206120869,,,,,,,10,0,True
1206120890,,,,,,,8,0,True
1206120907,,,,,,,10,0,True
1206120952,,,,,,,8,0,True
1206121011,,,,,,,9,0,True
1206121110,,,,,,,10,0,True
1206121115,,,,,,,7,0,True
1206121364,,,,,,,7,0,True
1206121391,,,,,,,5,0,True
1206121462,,,,,,,10,0,True
1206121499,,,,,,,10,0,True
1206121524,,,,,,,10,10,True
1206121598,,,,,,,10,0,True
1206121719,,,,,,,10,0,True
1206121746,1.0,1.0,1.0,1.0,2019-04-29 16:00:00+00:00,2019-04-29 16:00:00+00:00,10,5,True
1206121765,,,,,,,10,0,True
1206121828,,,,,,,10,0,True
1206121867,,,,,,,9,0,True
1206121910,,,,,,,10,0,True
1206121952,,,,,,,9,0,True
1206122044,,,,,,,10,0,True
1206122069,,,,,,,10,0,True
1206122093,1.0,1.0,1.0,1.0,2019-04-27 16:00:00+00:00,2019-04-27 16:00:00+00:00,8,8,True
1206122141,,,,,,,7,0,True
1206122177,,,,,,,10,0,True
1206122229,,,,,,,10,0,True
1206122309,,,,,,,10,0,True
1206122402,,,,,,,10,0,True
1206122467,,,,,,,10,0,True
1206122546,,,,,,,10,0,True
1206122588,,,,,,,5,0,True
1206122651,,,,,,,10,0,True
1206122672,,,,,,,10,0,True
1206122701,,,,,,,10,0,True
1206122739,,,,,,,10,10,True
1206122788,,,,,,,10,10,True
1206122946,,,,,,,10,0,True
1206122970,,,,,,,10,10,True
1206123038,,,,,,,10,0,True
1206123117,,,,,,,10,10,True
1206123144,,,,,,,10,10,True
1206123153,,,,,,,10,0,True
1206123187,,,,,,,9,0,True
1206123248,,,,,,,10,0,True
1206123291,,,,,,,10,0,True
1206123330,,,,,,,10,0,True
1206123364,,,,,,,10,10,True
1206123382,,,,,,,10,0,True
1206123429,,,,,,,10,10,True
1206123439,,,,,,,7,7,True
1206123632,,,,,,,10,0,True
1206123709,,,,,,,10,0,True
1206123752,,,,,,,5,0,True
1206123822,,,,,,,10,0,True
1206123870,,,,,,,10,0,True
1206123925,,,,,,,10,0,True
1206123955,,,,,,,10,0,True
1206123983,,,,,,,6,0,True
1206124029,,,,,,,10,0,True
1206124219,,,,,,,10,0,True
1206124264,,,,,,,10,0,True
1206124275,,,,,,,10,0,True
1206124317,,,,,,,7,7,True
1206124334,,,,,,,10,0,True
1206124375,,,,,,,10,0,True
1206124395,,,,,,,10,0,True
1206124435,,,,,,,10,0,True
1206124458,,,,,,,10,0,True
1206124485,,,,,,,6,0,True
1206124537,,,,,,,10,0,True
1206124558,,,,,,,10,10,True
1206124578,,,,,,,1,1,True
1206124631,,,,,,,7,2,True
1206124662,,,,,,,9,9,True
1206124679,,,,,,,6,6,True
1206124697,,,,,,,10,0,True
1206124772,,,,,,,6,0,True
1206124799,,,,,,,7,2,True
1206124895,,,,,,,10,0,True
1206124924,,,,,,,10,0,True
1206125045,,,,,,,5,5,True
1206125065,,,,,,,10,10,True
1206125136,,,,,,,10,0,True
1206125302,,,,,,,10,0,True
1206125365,,,,,,,10,0,True
1206125408,,,,,,,10,0,True
1206125466,,,,,,,8,0,True
1206125809,,,,,,,5,0,True
1206125875,,,,,,,8,0,True
1206126045,,,,,,,5,0,True
1206126388,,,,,,,1,1,True
1206126414,,,,,,,5,5,True
1206128527,,,,,,,9,9,True
1206128590,,,,,,,5,0,True
1206128755,,,,,,,10,10,True
1206133703,,,,,,,5,0,True
1206133704,,,,,,,5,5,True
1206133786,,,,,,,10,0,True
1206133816,,,,,,,10,10,True
1206133944,,,,,,,5,0,True
1206134446,,,,,,,10,0,True
1206134609,,,,,,,5,0,True
1206134891,,,,,,,6,0,True
1206158023,1.0,1.0,1.0,1.0,2019-04-30 16:00:00+00:00,2019-04-30 16:00:00+00:00,7,7,True
1206158099,,,,,,,6,0,True
1206158287,,,,,,,10,0,True
1206158451,,,,,,,10,0,True
1206158475,,,,,,,10,0,True
1206158613,,,,,,,5,0,True
1206158692,,,,,,,5,5,True
1206158731,,,,,,,10,0,True
1206159181,1.0,1.0,1.0,1.0,2019-04-30 16:00:00+00:00,2019-04-30 16:00:00+00:00,10,10,True
1206159384,,,,,,,10,0,True
1206159441,,,,,,,10,0,True
1206159468,,,,,,,10,9,True
1206159559,,,,,,,10,0,True
1206159571,,,,,,,10,0,True
1206159664,,,,,,,9,2,True
1206159796,,,,,,,15,5,True
1206159825,,,,,,,10,5,True
1206159898,,,,,,,10,0,True
1206159924,,,,,,,10,5,True
1206159985,,,,,,,10,0,True
1206160025,,,,,,,10,0,True
1206160074,,,,,,,10,0,True
1206160180,,,,,,,9,0,True
1206160361,,,,,,,5,0,True
1206160568,,,,,,,6,6,True
1206160638,,,,,,,10,0,True
1206160767,,,,,,,10,0,True
1206160811,,,,,,,7,0,True
1206160947,,,,,,,9,0,True
1206160987,,,,,,,10,0,True
1206161037,,,,,,,10,0,True
1206161161,,,,,,,10,0,True
1206161172,2.0,2.0,2.0,1.0,2019-04-30 16:00:00+00:00,2019-04-30 16:00:00+00:00,10,10,True
1206161281,,,,,,,10,10,True
1206161385,,,,,,,10,6,True
1206161406,,,,,,,10,10,True
1206161459,,,,,,,10,0,True
1206161523,,,,,,,10,0,True
1206161548,,,,,,,8,0,True
1206161606,,,,,,,6,0,True
1206161642,,,,,,,9,0,True
1206161712,,,,,,,8,8,True
1206161822,,,,,,,10,0,True
1206161843,,,,,,,10,0,True
1206161856,,,,,,,10,10,True
1206161922,,,,,,,10,0,True
1206161962,,,,,,,10,0,True
1206162079,,,,,,,10,5,True
1206162146,,,,,,,10,0,True
1206162173,,,,,,,10,0,True
1206162245,,,,,,,10,0,True
1206162264,,,,,,,4,4,True
1206162321,,,,,,,10,0,True
1206162329,,,,,,,10,0,True
1206162368,,,,,,,10,0,True
1206162480,,,,,,,10,0,True
1206162499,,,,,,,7,0,True
1206162610,,,,,,,10,0,True
1206162732,,,,,,,7,5,True
1206162744,,,,,,,5,5,True
1206162746,,,,,,,10,0,True
1206162848,,,,,,,10,0,True
1206162879,,,,,,,10,0,True
1206162936,,,,,,,10,0,True
1206163000,,,,,,,6,6,True
1206163038,,,,,,,10,0,True
1206163165,,,,,,,8,0,True
1206163302,,,,,,,10,0,True
1206163339,,,,,,,10,0,True
1206163376,,,,,,,10,10,True
1206163434,,,,,,,10,0,True
1206163558,,,,,,,10,0,True
1206163637,,,,,,,10,0,True
1206163741,,,,,,,10,0,True
1206163768,,,,,,,10,0,True
1206163948,,,,,,,8,0,True
1206163973,,,,,,,10,0,True
1206164031,,,,,,,10,10,True
1206164043,,,,,,,10,0,True
1206164100,,,,,,,10,0,True
1206164115,,,,,,,10,0,True
1206164151,,,,,,,10,0,True
1206164176,,,,,,,10,0,True
1206164209,,,,,,,10,0,True
1206164215,,,,,,,10,0,True
1206164294,,,,,,,10,0,True
1206164324,,,,,,,10,10,True
1206164346,,,,,,,10,0,True
1206164393,,,,,,,10,0,True
1206164488,,,,,,,5,5,True
1206164728,,,,,,,10,10,True
1206164751,,,,,,,10,0,True
1206164770,,,,,,,10,0,True
1206164845,,,,,,,10,10,True
1206164920,,,,,,,10,10,True
1206165094,,,,,,,10,0,True
1206165101,,,,,,,10,0,True
1206165254,,,,,,,10,0,True
1206165294,,,,,,,5,0,True
1206165361,,,,,,,8,0,True
1206165384,,,,,,,10,0,True
1206165405,,,,,,,10,0,True
1206165556,,,,,,,9,9,True
1206165605,,,,,,,10,10,True
1206165654,,,,,,,9,0,True
1206165715,,,,,,,6,0,True
1206165855,,,,,,,5,2,True
1206165965,,,,,,,10,0,True
1206166047,,,,,,,10,0,True
1206166057,,,,,,,5,0,True
1206166166,,,,,,,8,0,True
1206166266,,,,,,,10,0,True
1206166332,,,,,,,6,6,True
1206166471,,,,,,,5,0,True
1206166612,,,,,,,10,0,True
1206166691,,,,,,,10,0,True
1206166713,,,,,,,10,0,True
1206166807,,,,,,,9,9,True
1206166821,,,,,,,10,0,True
1206166879,,,,,,,10,0,True
1206166912,,,,,,,10,0,True
1206167113,,,,,,,1,0,True
1206167262,,,,,,,10,0,True
1206167533,,,,,,,10,0,True
1206167598,,,,,,,10,0,True
1206167643,,,,,,,3,3,True
1206167898,,,,,,,1,1,True
1206167975,,,,,,,4,0,True
1206168416,1.0,1.0,1.0,1.0,2019-04-30 16:00:00+00:00,2019-04-30 16:00:00+00:00,10,10,True
1206168454,,,,,,,10,0,True
1206168470,,,,,,,5,5,True
1206168951,,,,,,,10,0,True
1206169095,,,,,,,5,5,True
1206170173,,,,,,,10,0,True
1206178511,,,,,,,10,10,True
1206198734,,,,,,,10,0,True
1206198735,,,,,,,10,0,True
1206200120,,,,,,,10,0,True
1206200234,,,,,,,10,0,True
1206200365,1.0,1.0,1.0,1.0,2019-05-01 16:00:00+00:00,2019-05-01 16:00:00+00:00,10,10,True
1206200719,,,,,,,10,1,True
1206200775,,,,,,,10,0,True
1206200918,,,,,,,10,0,True
1206200966,,,,,,,10,0,True
1206201075,,,,,,,10,10,True
1206201320,,,,,,,8,8,True
1206201324,,,,,,,10,0,True
1206237079,,,,,,,10,0,True
1206239360,,,,,,,10,10,True
1206243095,,,,,,,10,0,True
1206243307,,,,,,,10,10,True
1206243706,,,,,,,6,6,True
1206244092,,,,,,,5,0,True
1206253341,,,,,,,5,5,True
1206253468,,,,,,,6,0,True
1206253620,,,,,,,10,0,True
1206253625,,,,,,,10,0,True
1206253811,,,,,,,7,0,True
1206253852,,,,,,,3,0,True
1206254240,,,,,,,10,10,True
1206257592,,,,,,,10,0,True
1206257670,,,,,,,10,0,True
1206257728,,,,,,,10,0,True
1206257759,,,,,,,7,0,True
1206258172,,,,,,,7,0,True
1206258384,,,,,,,10,0,True
1206263683,,,,,,,20,0,True
1206263820,,,,,,,10,0,True
1206264041,,,,,,,10,0,True
1206264415,,,,,,,10,0,True
1206264464,,,,,,,10,5,True
1206264643,,,,,,,10,0,True
1206264680,,,,,,,10,0,True
1206264799,,,,,,,10,0,True
1206264800,,,,,,,10,0,True
1206264957,,,,,,,10,0,True
1206266188,,,,,,,10,0,True
1206266288,,,,,,,10,10,True
1206266456,,,,,,,10,0,True
1206266976,,,,,,,10,0,True
1206267207,,,,,,,10,10,True
1206271726,,,,,,,10,0,True
1206272719,,,,,,,10,0,True
1206273382,,,,,,,9,0,True
1206273664,,,,,,,10,0,True
1206273682,,,,,,,10,10,True
1206273771,,,,,,,6,1,True
1206273828,,,,,,,6,0,True
1206276812,,,,,,,10,0,True
1206276987,,,,,,,10,0,True
1206277413,,,,,,,10,0,True
1206282312,,,,,,,9,0,True
1206283019,,,,,,,5,5,True
1206283452,,,,,,,7,0,True
1206284961,,,,,,,10,0,True
1206285187,,,,,,,7,7,True
1206285583,,,,,,,10,0,True
1206286010,,,,,,,6,6,True
1206286266,,,,,,,10,0,True
1206286384,,,,,,,10,0,True
1206286668,,,,,,,10,0,True
1206288837,,,,,,,10,10,True
1206289438,,,,,,,30,30,True
1206289468,,,,,,,9,0,True
1206295592,,,,,,,10,0,True
1206295727,,,,,,,10,0,True
1206300716,,,,,,,10,10,True
1206300962,,,,,,,10,0,True
1206300990,,,,,,,4,0,True
1206303596,,,,,,,6,6,True
1206304050,,,,,,,10,0,True
1206304933,,,,,,,5,5,True
1206306659,,,,,,,10,0,True
1206306720,,,,,,,10,0,True
1206308298,,,,,,,8,0,True
1206309187,,,,,,,5,5,True
1206310731,,,,,,,8,0,True
1206311660,,,,,,,10,0,True
1206312818,,,,,,,10,0,True
1206313046,,,,,,,7,0,True
1206313147,,,,,,,10,0,True
1206313231,,,,,,,11,1,True
1206313417,,,,,,,10,0,True
1206314026,,,,,,,10,0,True
1206314295,,,,,,,10,0,True
1206319002,,,,,,,10,0,True
1206320066,,,,,,,10,0,True
1206320345,,,,,,,1,1,True
1206321387,,,,,,,10,0,True
1206321982,,,,,,,10,0,True
1206322434,,,,,,,10,0,True
1206325806,1.0,1.0,1.0,1.0,2019-06-04 16:00:00+00:00,2019-06-04 16:00:00+00:00,8,8,True
1206326073,,,,,,,9,9,True
1206326729,,,,,,,9,0,True
1206326931,,,,,,,10,0,True
1206332037,,,,,,,9,0,True
1206332285,,,,,,,10,10,True
1206332422,,,,,,,10,0,True
1206333562,,,,,,,5,0,True
1206336829,,,,,,,8,0,True
1206336842,2.0,2.0,1.0,2.0,2019-06-05 09:50:05+00:00,2019-06-05 09:50:05+00:00,10,5,True
1206337255,,,,,,,5,5,True
1206337303,,,,,,,10,0,True
1206337372,,,,,,,10,0,True
1206340167,,,,,,,10,0,True
1206340728,,,,,,,14,14,True
1206341049,,,,,,,10,0,True
1206341478,,,,,,,10,0,True
1206341863,,,,,,,10,0,True
1206341932,,,,,,,10,0,True
1206342639,,,,,,,10,0,True
1206344657,,,,,,,11,2,True
1206345294,,,,,,,10,10,True
1206345489,,,,,,,10,0,True
1206349359,,,,,,,10,0,True
1206349768,,,,,,,8,0,True
1206350262,,,,,,,10,10,True
1206350550,,,,,,,6,0,True
1206350629,,,,,,,10,0,True
1206351688,,,,,,,10,0,True
1206352290,,,,,,,10,0,True
1206354688,,,,,,,10,0,True
1206354927,,,,,,,10,2,True
1206355136,,,,,,,6,5,True
1206361356,,,,,,,7,0,True
1206361435,1.0,1.0,1.0,1.0,2019-06-18 16:00:00+00:00,2019-06-18 16:00:00+00:00,5,5,True
1206361459,,,,,,,10,0,True
1206364047,,,,,,,10,10,True
1206367858,,,,,,,10,0,True
1206368282,,,,,,,10,10,True
1206368347,,,,,,,10,10,True
1206374596,,,,,,,3,3,True
1206374821,,,,,,,10,0,True
1206375429,,,,,,,10,0,True
1206379571,,,,,,,10,0,True
1206379955,,,,,,,10,0,True
1206380127,,,,,,,10,0,True
1206380130,,,,,,,10,0,True
1206384276,,,,,,,10,10,True
1206384521,,,,,,,10,0,True
1206395016,,,,,,,10,10,True
1206395542,,,,,,,9,9,True
1206399859,,,,,,,9,0,True
1206400061,,,,,,,2,2,True
1206400486,,,,,,,10,10,True
1206403090,,,,,,,10,0,True
1206403470,,,,,,,10,0,True
1206407097,,,,,,,10,0,True
1206408082,,,,,,,10,0,True
1206408711,,,,,,,6,0,True
1206414935,,,,,,,10,0,True
1206415831,,,,,,,18,13,True
1206425239,,,,,,,10,10,True
1206425240,,,,,,,10,10,True
1206425377,,,,,,,10,0,True
1206427044,,,,,,,10,0,True
1206427101,,,,,,,5,5,True
1206427675,,,,,,,10,0,True
1206430289,1.0,1.0,1.0,1.0,2019-07-06 16:00:00+00:00,2019-07-06 16:00:00+00:00,10,10,True
1206430317,,,,,,,10,0,True
1206432656,,,,,,,6,0,True
1206434427,1.0,1.0,1.0,1.0,2019-07-10 16:00:00+00:00,2019-07-10 16:00:00+00:00,10,10,True
1206440431,,,,,,,10,0,True
1206443995,,,,,,,8,8,True
1206443996,,,,,,,6,6,True
1206465301,,,,,,,10,0,True
1206468167,,,,,,,10,10,True
1206475803,,,,,,,10,0,True
1206484664,1.0,1.0,1.0,1.0,2019-07-31 16:00:00+00:00,2019-07-31 16:00:00+00:00,10,10,True
1206497869,,,,,,,10,0,True
1206497874,,,,,,,10,0,True
1206497878,,,,,,,10,0,True
1206497886,,,,,,,10,0,True
1206577526,,,,,,,4,4,True
1206653143,,,,,,,10,0,True
1206728785,,,,,,,9,0,True
1206730312,,,,,,,6,6,True
1206889223,,,,,,,10,0,True
1206889224,,,,,,,9,0,True
1206914755,,,,,,,10,10,True
1206914756,,,,,,,10,0,True
1206946744,,,,,,,10,10,True
1206961937,,,,,,,10,0,True
1206998435,,,,,,,10,0,True
1207009294,,,,,,,10,0,True
1207021153,,,,,,,10,0,True
1207022197,,,,,,,10,0,True
1207028772,,,,,,,9,9,True
1207028773,,,,,,,7,7,True
1207028778,,,,,,,10,10,True
1207063775,,,,,,,9,9,True
1207096828,,,,,,,9,0,True
1207137952,,,,,,,10,10,True
1207140991,,,,,,,10,0,True
1207140993,,,,,,,10,0,True
1207176640,,,,,,,10,0,True
1207214576,,,,,,,7,0,True
1207214577,,,,,,,10,0,True
1207221055,,,,,,,10,0,True
1207221056,,,,,,,7,0,True
1207233013,,,,,,,10,0,True
1207233014,,,,,,,10,0,True
1207233015,,,,,,,10,0,True
1207233016,,,,,,,8,0,True
1207241387,,,,,,,10,0,True
1207277424,,,,,,,7,0,True
1207280406,,,,,,,8,0,True
1207281431,,,,,,,10,0,True
1207297935,,,,,,,10,0,True
1207314355,,,,,,,10,0,True
1207320558,,,,,,,7,0,True
1207323161,,,,,,,10,0,True
1207325910,,,,,,,10,0,True
1207326235,,,,,,,10,0,True
1207327738,,,,,,,10,0,True
1207328777,,,,,,,8,0,True
1207329382,,,,,,,6,0,True
1207329553,,,,,,,10,0,True
1207329585,,,,,,,10,10,True
1207331935,,,,,,,8,1,True
1207332010,1.0,1.0,1.0,1.0,2020-02-29 16:00:00+00:00,2020-02-29 16:00:00+00:00,10,10,True
1207332608,,,,,,,10,0,True
1207332733,,,,,,,10,0,True
1207333205,,,,,,,6,0,True
1207333445,,,,,,,6,1,True
1207333989,,,,,,,10,0,True
1207334037,,,,,,,10,0,True
1207334871,,,,,,,6,0,True
1207335175,,,,,,,10,0,True
